filename,path,true_emotion,deepface_prediction,status,happy_score,sad_score,angry_score,surprise_score,neutral_score,disgust_score,fear_score
000210.jpg,images/happy/000210.jpg,happy,happy,success,80.9159659247439,1.139423086610611e-06,1.8149669468663454e-05,19.08390741540105,5.206684311405728e-05,1.1218738290768573e-13,5.386099741402299e-05
000204.jpg,images/happy/000204.jpg,happy,failed,no_face_detected,,,,,,,
000199.jpg,images/happy/000199.jpg,happy,happy,success,99.99821782101499,3.992308452155204e-14,4.276001905366084e-15,0.0014731094748110104,0.000311716185413963,3.60582678508269e-30,8.914187882735601e-17
000166.jpg,images/happy/000166.jpg,happy,happy,success,99.99924302096623,7.164435271031711e-10,1.3929381916331082e-09,8.672656354857469e-06,0.0007494365028060844,3.8238142655764374e-19,5.110354222415184e-07
000164.jpg,images/happy/000164.jpg,happy,happy,success,99.90094303494352,1.0347315621569738e-06,1.7100275340813421e-09,5.543504319599071e-08,0.09905479973136185,2.462388960128883e-12,5.070982825035394e-08
000038.jpg,images/happy/000038.jpg,happy,failed,no_face_detected,,,,,,,
happy_250extra_0033.jpg,images/happy/happy_250extra_0033.jpg,happy,happy,success,93.56179237365723,2.8715116950905895e-07,2.8476307534219814e-05,6.4374759793281555,0.0007028995241853409,2.3708433664802145e-14,1.662354520703957e-06
happy_250extra_0027.jpg,images/happy/happy_250extra_0027.jpg,happy,happy,success,96.68799638748169,2.6157065402543367e-08,5.836048224544532e-10,3.443296918703709e-05,3.311973065137863,7.607136614981942e-19,8.999776733586724e-13
happy_250extra_0026.jpg,images/happy/happy_250extra_0026.jpg,happy,happy,success,99.98065829277039,8.169045301320565e-10,6.297452396563798e-15,1.2084505618403796e-07,0.01934764441102743,5.967845081789858e-20,3.1171655534567577e-09
happy_250extra_0032.jpg,images/happy/happy_250extra_0032.jpg,happy,happy,success,99.99977946280119,3.041946598295891e-08,1.5654835065134656e-12,4.4497620048597794e-10,0.00022269713517260192,6.20135377639999e-17,2.523976750570485e-14
000039.jpg,images/happy/000039.jpg,happy,happy,success,99.98182654380798,2.4987716784607983e-06,2.3629867507146685e-08,3.861863007159627e-06,0.01817241864046082,1.4899472172529016e-12,1.3743799054020088e-12
000213.jpg,images/happy/000213.jpg,happy,happy,success,99.98182654380798,2.4987716784607983e-06,2.3629867507146685e-08,3.861863007159627e-06,0.01817241864046082,1.4899472172529016e-12,1.3743799054020088e-12
000175.jpg,images/happy/000175.jpg,happy,happy,success,99.98716115951538,9.702617181917006e-09,2.8954532223621654e-14,3.195949616063842e-08,0.012837648682761937,1.0325319135764586e-21,1.0700449696842145e-13
happy_extra_0040.jpg,images/happy/happy_extra_0040.jpg,happy,happy,success,99.99911785136248,7.953669131510972e-14,9.1372033783772e-15,1.700233493372248e-05,0.0008634263275134657,6.643760606832025e-23,4.936016910075749e-16
000217.jpg,images/happy/000217.jpg,happy,happy,success,99.801105260849,1.1321877479986142e-05,6.937425078845649e-08,3.4062914266996813e-06,0.19888128153979778,8.62859757873747e-15,2.1310274378461003e-08
happy_250extra_0036.jpg,images/happy/happy_250extra_0036.jpg,happy,happy,success,99.99942779541016,1.0348516314706568e-09,1.5762867572862783e-14,3.693380323799289e-08,0.0005757972303399583,6.4615024865830215e-28,8.0272716841249e-15
happy_250extra_0022.jpg,images/happy/happy_250extra_0022.jpg,happy,happy,success,99.98706579208374,5.171001647708007e-10,1.7879568497337797e-14,6.217646704572907e-12,0.012935091217514127,6.685570928199108e-22,4.7140632137310645e-18
000029.jpg,images/happy/000029.jpg,happy,happy,success,96.51852887648,0.015503530055795007,0.00011219955039794562,3.6766770841409936e-05,1.492732771607307,1.549666237117114e-05,1.973065126172885
happy_250extra_0023.jpg,images/happy/happy_250extra_0023.jpg,happy,happy,success,99.5237946510315,4.081340421180357e-05,2.884482874776495e-06,0.002576488441263791,0.47358833253383636,2.626224329472978e-15,1.4153848232334454e-09
happy_250extra_0037.jpg,images/happy/happy_250extra_0037.jpg,happy,happy,success,99.40314888954163,0.005561427315114997,0.0010692134310374968,4.9337290874973405e-05,0.5900704767554998,5.141608028225164e-06,9.757434327184455e-05
000202.jpg,images/happy/000202.jpg,happy,happy,success,99.99940991398155,1.4514399662558407e-10,3.000944935891392e-15,1.4114540975309134e-15,0.000590154321504409,4.6271314615873814e-23,1.0044910574474892e-19
000189.jpg,images/happy/000189.jpg,happy,happy,success,100.0,8.607287420924633e-16,1.8998577833208903e-24,5.661794275600707e-11,9.799674499611985e-12,0.0,5.7271216255904175e-27
000200.jpg,images/happy/000200.jpg,happy,happy,success,100.0,7.141939559825346e-13,1.1143369825862706e-16,3.9023101153499064e-20,4.295230891879914e-11,1.6481535763218244e-30,1.896565977696968e-21
happy_250extra_0021.jpg,images/happy/happy_250extra_0021.jpg,happy,happy,success,99.55888991845967,0.014142911592225839,5.9364337829717905e-05,0.17984553890281452,0.2469502560704641,1.023002949191881e-08,0.00011134220395083925
happy_250extra_0035.jpg,images/happy/happy_250extra_0035.jpg,happy,happy,success,99.44978356361389,1.334350598763967e-10,3.5889436496468197e-12,0.5495999939739704,0.0006120775651652366,5.061726672426103e-26,7.642881327818429e-08
happy_250extra_0009.jpg,images/happy/happy_250extra_0009.jpg,happy,failed,no_face_detected,,,,,,,
happy_250extra_0008.jpg,images/happy/happy_250extra_0008.jpg,happy,happy,success,99.99856352797529,0.0011098442634963736,6.527374030657868e-08,0.0003295971933771231,5.40650623188598e-07,1.741062652527134e-17,1.344221703022789e-06
happy_250extra_0034.jpg,images/happy/happy_250extra_0034.jpg,happy,happy,success,99.75866076453457,0.000127826960355865,0.001388474613113562,0.23919779864821417,0.00011429741787759773,1.4088109800930334e-11,0.0005108180329934305
happy_250extra_0020.jpg,images/happy/happy_250extra_0020.jpg,happy,happy,success,100.0,1.3959772656174793e-14,8.047184899319257e-15,4.1118567968914665e-11,7.904988885698572e-08,7.137040771096627e-27,1.2843987386641575e-19
000229.jpg,images/happy/000229.jpg,happy,failed,no_face_detected,,,,,,,
000201.jpg,images/happy/000201.jpg,happy,happy,success,96.6728685303252,4.778772662648483e-08,7.739441060120675e-11,7.871267662757325e-07,3.327130352087638,5.960838458978982e-23,1.4756026196024408e-15
000188.jpg,images/happy/000188.jpg,happy,happy,success,99.48537951882129,2.611605620185233e-08,1.2107323180355807e-12,4.174852673820126e-09,0.5146168955872183,8.869245312938218e-18,2.0558359623050095e-12
sad_250extra_0089.jpg,images/sad/sad_250extra_0089.jpg,sad,sad,success,0.013555772602558136,82.119619846344,1.5867888927459717,0.15894233947619796,2.643374726176262,0.002162894088542089,13.475552201271057
sad_250extra_0071.jpeg,images/sad/sad_250extra_0071.jpeg,sad,sad,success,6.451814442698378e-05,80.30340671539307,0.003572049899958074,5.410559587165631e-10,1.3972167423048631e-06,7.789428824178657e-12,19.692957401275635
000184.jpg,images/sad/000184.jpg,sad,angry,success,0.01885269011836499,39.26308453083038,55.16706705093384,0.0045423694245982915,4.6623170375823975,0.0003930041657440597,0.8837435394525528
sad_250extra_0063.jpg,images/sad/sad_250extra_0063.jpg,sad,sad,success,2.149236132295593,70.96211064313523,1.4128437444157904,0.09602252995513022,6.348198640561266,0.00018930012419155365,19.03139423949787
000147.jpg,images/sad/000147.jpg,sad,sad,success,9.880782272375654e-05,56.05230927467346,2.8956785798072815,0.054409599397331476,21.98423147201538,0.0006239269168872852,19.012653827667236
000153.jpg,images/sad/000153.jpg,sad,sad,success,8.98016821793135e-05,81.8379282951355,2.355487272143364,0.04136913630645722,0.569008756428957,0.0001531761881778948,15.195965766906738
sad_250extra_0088.jpg,images/sad/sad_250extra_0088.jpg,sad,fear,success,1.8117140978574753,0.037870416417717934,0.01745289337122813,20.58306783437729,0.015423775766976178,5.020494020513411e-08,77.5344729423523
sad_250extra_0049.jpg,images/sad/sad_250extra_0049.jpg,sad,sad,success,0.17074133502319455,52.997469902038574,2.5116171687841415,0.00024886487608455354,30.322781205177307,0.02915211080107838,13.967987895011902
sad39.png,images/sad/sad39.png,sad,sad,success,7.479086679905913e-06,53.36570103577363,43.62616316960297,2.493727877792571e-05,0.6536784268255917,0.1048440454341119,2.249573461762254
sad_extra_0009.jpg,images/sad/sad_extra_0009.jpg,sad,sad,success,2.149236132295593,70.96211064313523,1.4128437444157904,0.09602252995513022,6.348198640561266,0.00018930012419155365,19.03139423949787
sad_250extra_0048.jpg,images/sad/sad_250extra_0048.jpg,sad,sad,success,17.70644038915634,45.77092528343201,0.7313122972846031,0.004842253474635072,32.28859603404999,6.406094144040253e-06,3.4978751093149185
000150.jpg,images/sad/000150.jpg,sad,surprise,success,0.2624072989393651,4.284644009747744,11.165908644551553,69.2283492820471,2.837297116952963,6.659040365236132e-05,12.221327407439196
000178.jpg,images/sad/000178.jpg,sad,sad,success,2.1686412394046783,92.50012636184692,0.28758218977600336,0.00024224711978604319,5.034739896655083,2.413714916826848e-06,0.008664028428029269
000197.jpg,images/sad/000197.jpg,sad,sad,success,0.0013289501112012658,97.23351001739502,1.2051871977746487,0.00011855686352646444,0.5220386665314436,0.0006996172942308476,1.0371201671659946
sad14.png,images/sad/sad14.png,sad,neutral,success,0.39425757713615894,28.768423199653625,12.710192799568176,0.4679431673139334,49.35491979122162,0.027791026514023542,8.276474475860596
sad29.png,images/sad/sad29.png,sad,sad,success,3.890767885650348e-06,83.37311744689941,0.8499419316649437,5.2653881255082524e-08,11.280817538499832,1.2847942709726112e-07,4.496118798851967
sad15.png,images/sad/sad15.png,sad,sad,success,8.7904310566711e-10,56.518810987472534,0.0020053837943123654,3.019344019936283e-13,43.4750497341156,2.111140020827392e-14,0.004141207682550885
sad_250extra_0065.jpg,images/sad/sad_250extra_0065.jpg,sad,sad,success,0.00489135090901982,60.626816749572754,19.632980227470398,0.029099758830852807,7.690805196762085,0.07065393729135394,11.944754421710968
000196.jpg,images/sad/000196.jpg,sad,sad,success,0.053314131753713696,82.95795714354004,3.3880412892152414,0.003666391858643068,4.667547901576508,3.512331964310193e-05,8.929441443615131
000169.jpg,images/sad/000169.jpg,sad,sad,success,0.0017524631402920932,60.708630084991455,23.29181283712387,0.023261098249349743,14.42558765411377,0.0023579337721457705,1.5465986914932728
000143.jpg,images/sad/000143.jpg,sad,neutral,success,5.449948758950995e-06,2.591298334300518,0.30605169013142586,0.002748094266280532,96.68810963630676,2.0059624794566133e-08,0.4117871169000864
000194.jpg,images/sad/000194.jpg,sad,sad,success,1.5189907109913747e-07,99.83286261558533,0.0014179348909237888,9.19706200086523e-08,0.018909675418399274,0.00035425864552962594,0.14645091723650694
sad17.png,images/sad/sad17.png,sad,neutral,success,0.07994999759830534,7.731439173221588,0.6059357430785894,0.0017680935343378223,59.49110984802246,7.135654556122972e-06,32.08978772163391
000119.jpg,images/sad/000119.jpg,sad,neutral,success,0.0003891535925504286,0.00033784754123189487,1.1935184784928055e-08,6.592838254493305e-11,99.99927282333374,2.2176326816662817e-21,5.863059343580446e-09
sad_250extra_0015.jpg,images/sad/sad_250extra_0015.jpg,sad,neutral,success,0.04856933082919568,1.3523370027542114,0.006159629265312105,1.1318863357701048e-05,97.94741868972778,7.256312911652074e-09,0.6455042399466038
sad_250extra_0001.jpg,images/sad/sad_250extra_0001.jpg,sad,sad,success,0.0014921235601144697,67.16494355619626,11.320759496598304,0.007251118813275166,9.713208262537925,0.017028068548913325,11.775308933817275
000079.jpg,images/sad/000079.jpg,sad,sad,success,3.2046674203201064e-07,46.00458741188049,1.0934696532785892,1.5426248012317956e-05,41.103893518447876,1.3910074481149337e-08,11.798035353422165
000051.jpg,images/sad/000051.jpg,sad,neutral,success,1.30737454195895e-07,0.0002735833959377487,5.99743241180839e-09,2.5566125148896595e-14,99.99972581863403,3.639054644755393e-25,3.4109631785739225e-09
000092.jpg,images/sad/000092.jpg,sad,sad,success,0.06709428853355348,95.75111865997314,0.15946400817483664,0.018073913815896958,3.4848563373088837,1.056687324307859e-05,0.5193817429244518
000050.jpg,images/sad/000050.jpg,sad,neutral,success,0.29329757671803236,16.143295168876648,8.807162940502167,0.0064073989051394165,67.81142950057983,0.006521211616927758,6.931887567043304
sad_250extra_0014.jpg,images/sad/sad_250extra_0014.jpg,sad,neutral,success,0.0002358975962124532,17.07446426153183,2.9537729918956757,0.002337523073947523,78.17833423614502,5.651890511160218e-07,1.7908556386828423
000124.jpg,images/sad/000124.jpg,sad,neutral,success,24.272572994232178,16.050267219543457,4.156237095594406,0.025903849746100605,54.47254776954651,0.0014897504115651827,1.0209858417510986
000130.jpg,images/sad/000130.jpg,sad,sad,success,0.33427521792498616,65.14005480527224,0.03214256338379522,0.0001493984135941456,32.91271532622393,0.003465142022666355,1.5771968272689787
000126.jpg,images/sad/000126.jpg,sad,sad,success,1.0327916292498553,68.06009196518755,4.374284893359555,0.39313468120876777,23.466740731389436,0.11245744359255509,2.5604911821495078
sad_250extra_0002.jpg,images/sad/sad_250extra_0002.jpg,sad,sad,success,1.0327916292498553,68.06009196518755,4.374284893359555,0.39313468120876777,23.466740731389436,0.11245744359255509,2.5604911821495078
sad_250extra_0016.jpg,images/sad/sad_250extra_0016.jpg,sad,fear,success,6.4258784404930895e-06,35.70774069932214,1.290967813465856,0.003930727220714945,0.00038198745635976603,6.195448179778592e-05,62.99690449274725
000052.jpg,images/sad/000052.jpg,sad,fear,success,2.1182768802631415e-06,11.639267899946445,0.0925762459401784,0.0003421388759510713,0.049024887278296785,2.306909432205081e-05,88.21876574866567
000047.jpg,images/sad/000047.jpg,sad,sad,success,8.98016821793135e-05,81.8379282951355,2.355487272143364,0.04136913630645722,0.569008756428957,0.0001531761881778948,15.195965766906738
000053.jpg,images/sad/000053.jpg,sad,fear,success,3.7644659300895e-05,2.1925557404756546,0.6015494465827942,1.830301620066166,0.040587823605164886,6.449475139379501,88.88548612594604
sad_250extra_0017.jpg,images/sad/sad_250extra_0017.jpg,sad,sad,success,6.84451505190931e-06,46.79229538394781,4.695111420459236,0.0002986037948806355,28.93090420549537,0.005139005167429643,19.576246713176175
000043.jpg,images/sad/000043.jpg,sad,sad,success,1.0327916292498553,68.06009196518755,4.374284893359555,0.39313468120876777,23.466740731389436,0.11245744359255509,2.5604911821495078
000094.jpg,images/sad/000094.jpg,sad,sad,success,0.0017524631402920932,60.708630084991455,23.29181283712387,0.023261098249349743,14.42558765411377,0.0023579337721457705,1.5465986914932728
000081.jpg,images/sad/000081.jpg,sad,angry,success,0.05861766868917123,28.24026903626096,53.32364400343371,7.928484478598131e-07,0.30873954340940196,0.001195142561619172,18.06753509431659
000095.jpg,images/sad/000095.jpg,sad,sad,success,0.4642481726704939,89.56562814507652,6.519184650134125,1.1089356684056823e-11,0.6136561644021371,3.969276966801976e-10,2.8372876174621355
sad_250extra_0006.jpg,images/sad/sad_250extra_0006.jpg,sad,sad,success,8.98016821793135e-05,81.8379282951355,2.355487272143364,0.04136913630645722,0.569008756428957,0.0001531761881778948,15.195965766906738
000122.jpg,images/sad/000122.jpg,sad,neutral,success,2.7086634188890457,6.4216576516628265,1.8506789579987526,0.003712435136549175,88.80489468574524,3.764996563404566e-05,0.21035675890743732
sad_250extra_0010.jpg,images/sad/sad_250extra_0010.jpg,sad,sad,success,17.70644038915634,45.77092528343201,0.7313122972846031,0.004842253474635072,32.28859603404999,6.406094144040253e-06,3.4978751093149185
sad48.png,images/sad/sad48.png,sad,sad,success,3.822058758373714e-06,51.580244302749634,42.02592372894287,0.001011325639410643,0.38725712802261114,8.387407035570504e-06,6.005552411079407
000054.jpg,images/sad/000054.jpg,sad,neutral,success,0.0002358975962124532,17.07446426153183,2.9537729918956757,0.002337523073947523,78.17833423614502,5.651890511160218e-07,1.7908556386828423
000083.jpg,images/sad/000083.jpg,sad,fear,success,0.7383748888969421,7.273601740598679,3.7786729633808136,1.3984805904328823,31.976088881492615,0.0015007763067842461,54.83328104019165
000096.jpg,images/sad/000096.jpg,sad,sad,success,1.4574157880531402e-06,50.50307512283325,7.566250115633011,0.00028018796456308337,28.247252106666565,0.0004067805548402248,13.682729005813599
000041.jpg,images/sad/000041.jpg,sad,sad,success,0.0014921235601144697,67.16494355619626,11.320759496598304,0.007251118813275166,9.713208262537925,0.017028068548913325,11.775308933817275
sad49.png,images/sad/sad49.png,sad,failed,no_face_detected,,,,,,,
sad_250extra_0039.jpg,images/sad/sad_250extra_0039.jpg,sad,sad,success,0.0014921235601144697,67.16494355619626,11.320759496598304,0.007251118813275166,9.713208262537925,0.017028068548913325,11.775308933817275
000121.jpg,images/sad/000121.jpg,sad,neutral,success,0.03309765597805381,39.72216248512268,0.023251214588526636,0.010926711547654122,57.502686977386475,1.0458675592239786e-08,2.7078745886683464
000135.jpg,images/sad/000135.jpg,sad,happy,success,99.57422609021975,0.12088371717661228,0.060360268900277486,2.3740070519496405e-07,0.24452310176469108,5.910554972833335e-08,9.18646459612163e-06
sad_250extra_0034.jpg,images/sad/sad_250extra_0034.jpg,sad,sad,success,0.004136033631820374,69.39109381384216,12.592237448229637,0.019513936130229302,10.049503150552699,0.06733730371071718,7.87617983676075
sad50.png,images/sad/sad50.png,sad,failed,no_face_detected,,,,,,,
sad44.png,images/sad/sad44.png,sad,sad,success,0.03765382862184197,53.78337502479553,31.7977637052536,0.5521266255527735,1.713871769607067,0.1724068308249116,11.942803859710693
000064.jpg,images/sad/000064.jpg,sad,sad,success,0.10584238819049141,58.47059983365538,9.885248853534597,0.35040192785538105,3.370713040743704,2.0026758306860515e-06,27.817189357615785
000070.jpg,images/sad/000070.jpg,sad,happy,success,63.62979574558684,0.2503421223198917,0.005816449595271189,0.3098472856548173,35.7990486382304,7.278848969738912e-06,0.0051462676078986875
000059.jpg,images/sad/000059.jpg,sad,sad,success,9.426856385608693e-09,99.97938871260814,8.17139372022253e-05,1.0293173177811673e-10,0.00045251115776024677,1.2891412881538233e-10,0.020078473349588268
sad45.png,images/sad/sad45.png,sad,sad,success,0.0011142244638507428,34.052281492676556,6.753257602064895,0.008687960927319714,28.43347150880438,1.8683376527981154e-05,30.7511680422821
sad_250extra_0035.jpg,images/sad/sad_250extra_0035.jpg,sad,neutral,success,0.05694288411177695,2.975985035300255,0.3302825381979346,9.574839623383014e-05,95.84305882453918,3.7952498921356437e-07,0.7936361245810986
000105.jpg,images/sad/000105.jpg,sad,angry,success,0.029561159930963508,23.9821596720409,51.29237786440586,0.16734007179693244,20.34356985611556,0.0017474400274663452,4.183244086294661
000099.jpg,images/sad/000099.jpg,sad,fear,success,0.0032341249607270584,33.19869339466095,0.027150262030772865,2.7232553634348733e-05,9.558770805597305,4.138945186582532e-06,57.21212029457092
000066.jpg,images/sad/000066.jpg,sad,sad,success,2.6996126223366446e-06,67.60480403900146,1.6255496069788933,2.5470859554843628e-05,26.994052529335022,0.001861715099948924,3.773706778883934
sad46.png,images/sad/sad46.png,sad,sad,success,0.00017785732933396878,99.73821047088975,0.0008350618286811149,2.951238545893158e-06,0.007337567365766854,1.7822755900338725e-05,0.2534126095130909
000116.jpg,images/sad/000116.jpg,sad,fear,success,0.01623138232389465,6.800695508718491,4.909705743193626,0.007529708091169596,0.3625893034040928,0.078822101932019,87.82443404197693
000076.jpg,images/sad/000076.jpg,sad,sad,success,0.004136033631820374,69.39109381384216,12.592237448229637,0.019513936130229302,10.049503150552699,0.06733730371071718,7.87617983676075
sad43.png,images/sad/sad43.png,sad,sad,success,0.0011172867500340584,68.36494614869035,3.7715228659822264,0.0014393922304698293,1.5585685146491834,0.025033149032035414,26.277373807273733
sad_250extra_0019.jpg,images/sad/sad_250extra_0019.jpg,sad,angry,success,9.173170667509112e-07,43.886929750442505,49.82404410839081,3.529328580498259e-05,0.8940552361309528,0.07817716686986387,5.316763371229172
sad41.png,images/sad/sad41.png,sad,neutral,success,0.00024329360712727066,36.30455136299133,1.9872134551405907,0.00036194678614265285,50.757431983947754,1.5010033393991762e-05,10.950180888175964
000075.jpg,images/sad/000075.jpg,sad,angry,success,0.00756374737774922,27.76704761589141,37.640719132509126,0.0006673719667321878,31.70042713885631,3.658527002271923e-05,2.8835454667860825
000049.jpg,images/sad/000049.jpg,sad,sad,success,0.06456450209952891,49.42794442176819,0.2874045632779598,0.0021851254132343456,0.7797910366207361,0.2778299618512392,49.16027784347534
sad40.png,images/sad/sad40.png,sad,sad,success,8.980085524334203e-08,95.67630835489135,0.25190069083430655,1.3448840090533274e-06,0.006735257268522801,0.001117304187980421,4.063937179915569
sad_250extra_0024.jpg,images/sad/sad_250extra_0024.jpg,sad,neutral,success,0.15491941012442112,2.542865090072155,0.14477010117843747,0.004108586290385574,96.69061303138733,0.0011706879377015866,0.4615550395101309
sad_250extra_0018.jpg,images/sad/sad_250extra_0018.jpg,sad,sad,success,0.10584238819049141,58.47059983365538,9.885248853534597,0.35040192785538105,3.370713040743704,2.0026758306860515e-06,27.817189357615785
000128.jpg,images/sad/000128.jpg,sad,neutral,success,0.0036575434933183715,4.790286719799042,0.792479608207941,0.0008115925993479323,93.5519814491272,1.1243737052524239e-07,0.8607847616076469
000100.jpg,images/sad/000100.jpg,sad,sad,success,0.0001441797962797864,50.92154145240784,0.001032145883073099,3.3003335175862958e-06,21.161353588104248,4.273135868044196e-12,27.915924787521362
000114.jpg,images/sad/000114.jpg,sad,sad,success,0.0014921235601144697,67.16494355619626,11.320759496598304,0.007251118813275166,9.713208262537925,0.017028068548913325,11.775308933817275
sad_250extra_0080.jpg,images/sad/sad_250extra_0080.jpg,sad,sad,success,37.53415569866632,52.169665823558915,0.3029856545767578,0.1653038296657103,0.49432193081509657,0.0031189412806297114,9.330452789691257
000167.jpg,images/sad/000167.jpg,sad,neutral,success,0.0001059488795362995,24.944990873336792,3.894297033548355,0.0008879785127646755,67.91983842849731,5.76492425352626e-05,3.2398205250501633
000198.jpg,images/sad/000198.jpg,sad,happy,success,99.99787211405469,0.001653653187871728,6.026398939362553e-06,2.2384341404613403e-05,0.000276905091729761,1.6002200248189613e-11,0.00017442314304480088
sad27.png,images/sad/sad27.png,sad,sad,success,0.00033652513057770366,91.9421007564188,6.594683271012697,0.02922615734017281,0.049770210283423696,0.0350146450632015,1.348869942739003
sad_extra_0017.jpg,images/sad/sad_extra_0017.jpg,sad,sad,success,8.98016821793135e-05,81.8379282951355,2.355487272143364,0.04136913630645722,0.569008756428957,0.0001531761881778948,15.195965766906738
sad_extra_0002.jpg,images/sad/sad_extra_0002.jpg,sad,sad,success,0.0014921235601144697,67.16494355619626,11.320759496598304,0.007251118813275166,9.713208262537925,0.017028068548913325,11.775308933817275
sad26.png,images/sad/sad26.png,sad,fear,success,0.07974346517585218,29.568976163864136,9.248174726963043,0.05963158910162747,3.5819068551063538,0.14014887856319547,57.32141733169556
sad32.png,images/sad/sad32.png,sad,sad,success,3.204314396043628e-05,71.84916734695435,13.46253752708435,1.8036976712210162e-05,2.2408215329051018,3.8929976522922516,8.554428070783615
sad_250extra_0081.jpg,images/sad/sad_250extra_0081.jpg,sad,sad,success,1.7002933505594342e-07,99.97137188911438,0.0004067517693329137,2.3806007078824853e-10,0.0018155908037442714,4.47496475430853e-06,0.026398117188364267
sad_250extra_0083.jpg,images/sad/sad_250extra_0083.jpg,sad,neutral,success,0.1605709877578013,1.7790046649578013,0.13867129699789268,0.00010272480652217648,96.41163327763279,2.1064606870899138e-07,1.5100176414857889
000170.jpg,images/sad/000170.jpg,sad,neutral,success,1.7811658765971737e-07,0.03671447266799049,0.00017661768567888125,0.00011371638034008056,99.95921849961391,2.367427036593059e-16,0.003779289770754562
sad18.png,images/sad/sad18.png,sad,neutral,success,2.8555838391184807,17.90194660425186,13.668136298656464,0.030196027364581823,60.84303259849548,0.0003916464720532531,4.700717329978943
sad24.png,images/sad/sad24.png,sad,sad,success,0.741655332967639,91.63336157798767,7.183252274990082,0.0022567397536477074,0.02173405810026452,0.00515425308549311,0.4125851206481457
sad30.png,images/sad/sad30.png,sad,sad,success,5.946794569519959e-08,99.97993111849652,2.6323617478588684e-06,1.0556397161912685e-10,0.009778709789575214,3.090484466454056e-13,0.010283312669476474
000212.jpg,images/sad/000212.jpg,sad,sad,success,0.021015180796437764,94.69990793467666,0.10123657951291448,0.0008703939655931409,0.29895183326133096,0.00036783763042584367,4.877647921127329
sad_extra_0014.jpg,images/sad/sad_extra_0014.jpg,sad,neutral,success,0.0002358975962124532,17.07446426153183,2.9537729918956757,0.002337523073947523,78.17833423614502,5.651890511160218e-07,1.7908556386828423
sad31.png,images/sad/sad31.png,sad,sad,success,1.0003821230672866e-09,97.75455620830581,0.0026330861645657297,3.3640249658405893e-11,1.1706300546967918,1.0763754922649822e-09,1.0721727858873862
sad25.png,images/sad/sad25.png,sad,neutral,success,0.39953277446329594,7.836559414863586,1.1820820160210133,0.12834584340453148,86.04419827461243,0.00011499137144710403,4.4091664254665375
sad19.png,images/sad/sad19.png,sad,sad,success,0.002515031305688437,71.2211412919248,11.446121272213535,0.010639430454162461,9.815983314274748,0.024331563322078486,7.479266523079069
sad_250extra_0069.jpg,images/sad/sad_250extra_0069.jpg,sad,sad,success,0.33427521792498616,65.14005480527224,0.03214256338379522,0.0001493984135941456,32.91271532622393,0.003465142022666355,1.5771968272689787
sad_250extra_0055.jpg,images/sad/sad_250extra_0055.jpg,sad,sad,success,0.0001441797962797864,50.92154145240784,0.001032145883073099,3.3003335175862958e-06,21.161353588104248,4.273135868044196e-12,27.915924787521362
000175.jpg,images/sad/000175.jpg,sad,sad,success,1.7217442393302917,51.35321021080017,4.594699293375015,0.011064167483709753,24.06223863363266,16.17530584335327,2.081739716231823
000149.jpg,images/sad/000149.jpg,sad,sad,success,3.298988656822549e-06,64.04513502389997,1.5074262362674615,0.0018558449679627808,0.0008700410553674471,4.707099204537784e-05,34.44466796187567
sad_250extra_0079.jpg,images/sad/sad_250extra_0079.jpg,sad,sad,success,0.0182439194759354,95.5980122089386,2.5905122980475426,0.0008197640454454813,0.631398893892765,1.451748516956286e-05,1.160997524857521
sad21.png,images/sad/sad21.png,sad,neutral,success,8.416788546128373e-05,6.571323424577713,0.07201297557912767,0.0006302906513155904,91.82311296463013,2.3754148648080786e-08,1.5328340232372284
000203.jpg,images/sad/000203.jpg,sad,happy,success,86.66023771044759,11.63183088519205,0.16459712426324197,7.074457953211001e-07,0.006868463151237664,0.0002127354010702634,1.5362489999831914
sad34.png,images/sad/sad34.png,sad,neutral,success,0.001631330184782978,44.026380421303536,2.7506826222349776,0.0004811953490712935,51.644310453195004,1.9596729852290797e-07,1.5765148223349346
sad_250extra_0050.jpg,images/sad/sad_250extra_0050.jpg,sad,sad,success,1.0327916292498553,68.06009196518755,4.374284893359555,0.39313468120876777,23.466740731389436,0.11245744359255509,2.5604911821495078
sad_250extra_0087.jpg,images/sad/sad_250extra_0087.jpg,sad,happy,success,99.99787211405469,0.001653653187871728,6.026398939362553e-06,2.2384341404613403e-05,0.000276905091729761,1.6002200248189613e-11,0.00017442314304480088
000160.jpg,images/sad/000160.jpg,sad,sad,success,4.0291167212498646e-11,99.61232542991638,0.00030625160434283316,2.827981945840996e-09,0.0018029470084002241,1.169373300448362e-10,0.3855666844174266
000189.jpg,images/sad/000189.jpg,sad,fear,success,0.005034455107250369,42.39226236297264,10.265532747836874,0.009513186363125151,3.7344651660004358,0.6268311199892235,42.96636241473927
sad_250extra_0052.jpg,images/sad/sad_250extra_0052.jpg,sad,fear,success,0.0008004969026491062,2.0679715390784468,0.14214644590148007,0.00499172013145414,0.029677852894535832,0.0003889660324523701,97.75403128588385
sad36.png,images/sad/sad36.png,sad,sad,success,0.0253537786193192,95.999276638031,3.4127630293369293,4.4813974753310504e-08,0.03747120499610901,0.0005227551355346804,0.5246085580438375
000214.jpg,images/sad/000214.jpg,sad,sad,success,0.0001640490479541026,99.6625244416311,0.052563121648542384,0.0001630153730578745,0.10565366294405835,4.849592305911648e-06,0.1789288119892068
